Name,Comment,Time,Likes,Reply Count
ngaink,Kan dia biar keliatan pintar oleh buruh ? Sy sih liatnya dia spt org pintar yg membodohi org yg masih bodog.,2021-11-27T00:09:12Z,1,
Aulia Rachman,Lu makan tuh rezim zholim..,2021-11-26T19:24:55Z,1,0
james hans87,Korupsi semua,2021-11-26T18:43:51Z,1,0
Baby Pagxie,"Omnibus Law sih bagus agar ada investor dan bisa membuka lapangan kerja ,, cuma untuk kesejahteraan pekerja di kurangi , sehingga cenderung lebih pro ke Pengusaha..",2021-11-26T18:30:11Z,4,3
ngaink,"Jadi maunya omni bus law total sejahterakan buruh, bodo amat ama pengusaha? Mikiiiir .... jgn terlalu nyaman hidup dgn dibodohi org pintar bung !
 Pengusaha bkn melakukan hal gampang utk memenuhi kebutuhan buruh ... pengusaha colapse apa buruh peduli ?",2021-11-27T00:12:21Z,1,
Luhur Dwiantara,"Bikin banyakin hutang aja!,!! Anak cucu nanggung hutang , waduuh 😭",2021-11-26T19:39:24Z,1,
Gargita Yasa,"Saya merasa kok pemrintah dan dpr ngotot banget undang2 omnibus law ini jadi.padahal di suruh perbaiki sama MK.
 ada apa ini.?",2021-11-26T18:16:16Z,3,4
ngaink,"@Alm Imanez kalau baca komen yg obyektif, kalo sgala macam dibawa ngeles .... demo aja sana",2021-11-28T12:34:15Z,0,
Muhammad RA Prasetio,"@Alm Imanez Paling berapa sih palakan ormas? Memang palakan itu sampai ratusan juta? 
 Tiap pekerja demo minta gaji naik 10%, itu palakan lebih besar dari palakan preman.
 
 Gaji pekerja itu beban terbesar dalam produksi. Pabrik pun gak mungkin punya 1-2 pekerja, mereka punya ratusan bahkan ribuan pekerja. Hitung jumlahnya dikalikan gaji pekerja. Anggaplah ada 1,000 gajinya Rp3,200,000, sebulan bebannya 3,2 milyar. Kalau pada minta naik terus tiap tahun 10%, bebannya bakal naik lagi.",2021-11-27T04:56:02Z,1,
Alm Imanez,"@ngaink emang pabrik2 pd hengkang satu2nya alasannya cuman karena buruh?? Pengeluaran utk buruh jelas & tercatat, dpt diantisipasi (ketakar perkiraan nilainya). Pabrik yg lurus males diindo krn byk pajak gelap (tukang palak) yg gakbisa dihitung nilai pengeluarannya...mulai dr perangkat negara tingkat bawah sampai atas, staff biasa sampai staff tingkat tinggi. Belum lg ormas..yg malakin bukan cuman 1 ormas, tp bisa sampe >3 ormas. Biaya operasional truck2 pabrik, parkir, pak ogah, sehari bs habis brp.",2021-11-27T01:22:46Z,0,
ngaink,"Maunya buruh yg ada sejahtera ++ ? Pengusaha dicekik ? Bukannya nambah investor malah pada kabur yg ada ? Ngga liat pengusaha / pabrik mulai pd henkang ke negeri lain? Nambah investor berlimpahnya kesempatan kerja bagi generasi yg akan datang, jgn mikirin perut lu pada doang ! Anak cucu lu jg butuh kerja kedepannya !
 Mikiiiir",2021-11-27T00:16:17Z,1,
Warsito Farel,"Yg menciptkan uu kerja,kebanyakan pra pengusaha.",2021-11-26T17:48:57Z,3,0
Warsito Farel,Pantes pengusaha asing menciptakan lap kerja di negri nich,2021-11-26T17:47:26Z,0,0
MAli Yusni One,DI PERBAIKI ATAU DI SAMARKAN TERSERAH ANDA,2021-11-26T17:42:36Z,0,0
aris abidin,UU bikin karyawan susah kedepannya? Cabut?,2021-11-26T17:39:52Z,5,0
Murhasan Sazali12,"MK membuat debat banyak orang, gaduh, rakyat, harusnya keputusan membuat rakyat jdi tdk gaduh, oh mk knpa begini",2021-11-26T17:37:51Z,3,2
Ramadhan PWijaya,buzzerP dapet brp duit lu,2021-11-27T01:39:08Z,0,
Firsan 716 Ch,Mk hanya ingin memperbaiki yg suka buat gaduh..,2021-11-27T00:26:42Z,0,
Murhasan Sazali12,"Keputusan MK ,membolehkan uu omni bus law membolehkan semasa rezim ini berjalan
 MK tdk tegas, tdk adil
 Harus nya batal total, keputusan mk tdk jelas,padahal mk harus tegas dan jelas",2021-11-26T17:34:24Z,4,0
ria saya,Maunya gajinya 10jt,2021-11-26T17:29:42Z,1,0
Kuya Batok,"Kalo gw yg jd investornya mending angkat kaki keluar dari indonesia masih bnyk negara lain di luar indonesia yg buruhnya ga se ruwet di indonesia,kebanyakan nuntut",2021-11-26T17:27:09Z,7,3
ngaink,"@Kuya Batok semua harus balance, semua pengusaha siapa buruhnya? Siapa yg belinya ?",2021-11-27T00:18:58Z,0,
Kuya Batok,"Makanya waktunya untuk belajar buka bisnis sendiri biar kecil tp usaha sendiri kaga kerja sama org lain apalagi kerja sama cukong2,mau pake produksi buatan mana aja ga ada masalah yg penting gimana caranya bisa buka bisnis sendiri",2021-11-26T19:40:14Z,0,
Kuya Batok,@Hawwin Nuryaqin udah mending para investor angkat kaki aja semua dari indonesia mending indonesia kirim TKI aja ke luar negeri biar org indonesia tau gimana dan seperti apa kerja di luar negei itu,2021-11-26T19:00:26Z,0,
lutfi ajah,ah gak penting .,2021-11-26T17:24:37Z,0,0
ANAK SUMATERA,YG PENTING GUA NYAMAN HIDUP SEKARANG...,2021-11-26T17:21:43Z,1,1
Agus Widodo,Egp,2021-11-26T23:29:28Z,0,
Juragan Badul,Bla bla bla,2021-11-26T17:18:39Z,0,0
Asmarani rani,Semua politik,2021-11-26T17:13:03Z,1,0
Ralf tmpbln,2,2021-11-26T17:04:18Z,0,0
Singgih Rahmat,haha penonton pertama,2021-11-26T17:01:30Z,1,0
Arifin Zainal,"Keputusan MA ""LEMAH"" dan memiliki tafsir jamak.",2021-12-07T00:05:07Z,0,0
Firman Firmansyah,Mohon pencerahannya bang soal perhitungan pesangon..?,2021-12-06T03:38:29Z,0,0
Bocil 212,Masih perlu ada perbaikan kodi berlakukan....licik nya penguasa kita,2021-12-03T13:06:16Z,0,0
BUDHI SETIAWAN,Jadi bingung,2021-12-01T23:00:05Z,0,0
black ghost,"Terlanjur sudah banyak yg jadi korban dan di penjara, sekarang baru ketahuan sebenarnya siapa yg menyebar hoax...😪",2021-11-30T08:23:35Z,0,0
mulyadi yahya yadi,Bung iqbal,2021-11-29T09:52:11Z,0,0
Roni Effendi,"Utk para investor saya sarankan bukalah pabrik di vietnam atau thailand saja.
 Disana gak ada yg kayak gini.",2021-11-29T05:43:25Z,0,0
Pekok inside,"Giliran uu ciptakerja inkonstitutional aja dpr gerak cepet, kemaren-kemaren kemana aja",2021-11-28T11:55:02Z,0,0
Art Cheose,"Bukan menghormati,tp mensyukuri .sesuai skenario dari awal..",2021-11-28T09:41:14Z,0,0
Ahsin Rizal,Harusnya uu cipta kerja tidak berlaku jgn dibolak balik,2021-11-28T06:57:07Z,0,0
sunanto family chanel,Jangan pilih oldmind. Bosmanmardigu 2024,2021-11-27T13:49:22Z,0,0
Sang Bima,Tp nyatanya msh dijalankan tuh uu. Perbaikan/revisi selama 2 thn??????,2021-11-27T02:22:21Z,0,0
Cometome 7Days,"Semenjak UU cipta kerja sekarang, umr kab. Garut 1,9 Jtaan biasanya gajih Umr kab. Garut naik 150rbuan tiap tahun jadi kagak naik, tahun kemarin kagak naik, tahun sekarang cuman naik 14rbu ediannnnnn, kerja di pabrik sepatu Nike tapi minim banget di Garut. Yuk Punguasa Asing bikin pabrik di garut biar untung besar kalian, pemerintahnya rela rakyatnya di gajih kecil.",2021-11-26T18:47:57Z,1,1
Andri Eka K,Emang dari awal dah ga ngedukung buruh,2021-11-27T13:08:31Z,0,
Samsung Sambas,Berarti cipta kerja masih ada kekurangan mintak diperbaiki dlm jangka 2 thn.tetapi cipta kerja tetap berlaku...??.,2021-11-26T12:21:49Z,0,0
Radit Zaki,"Baca lagi amar poin 7 dgn benar.. Menangguhkan tindakan/kebijakan yg bersifat strategis yg berdampak luas, serta dst.. Artinya isi UU ciptaker yg bersifat strategis dan berdampak luas TIDAK BOLEH DIJALANKAN...",2021-11-26T12:17:02Z,1,0
Sout Sout,Diperbaiki kok berlaku gk nyambung boos harusnya kembali kembali ke uud 13 th2003 selama perbaikan,2021-11-26T12:04:37Z,0,0
Noruman X,"Udah tau uu cacat masih d berlakukan, kaya tau itu makanan basi tp tetep mau d makan?? Only on indonesia!!!!!!!",2021-11-26T10:41:18Z,0,0
indonesia hebat,UU Ciptaker dirasa sudah bagus. Komunikasi nya,2021-11-26T06:01:16Z,0,0
Dede Kustiawan,Seharus nya RUU cipta kerja tidak berlaku selama perbaikan ??? Seharus nya MK memberlakukan RUU yg lama bukan RUU cipta kerja yg sekarang selama perbaikan??? Buruh tidak bodoh pak,2021-11-26T05:22:59Z,0,1
Muhammad RA Prasetio,"MK tidak bodoh, yang lebih ngerti hukum itu MK bukan para buruh",2021-11-26T10:27:36Z,1,
Asal Aja,"2 tahun berlaku ?
 kok pas banget ma pilpres ma pemilu ya?
 kira2 di jadiin alat buat maju lagi ma si merah biar di kira pro buruh apa ga ya?",2021-11-26T05:04:12Z,0,0
you tube maen2,"Ya lah biar PD sengsara nih rakyat, untung doang buat pengusaha, anak buah 10thn bsa d kluarin tanpa dapet apa2, wkwkwkwkwkwkw, lucu nya negri ini, cma menguntungkan buat pengusaha, miris liat nya",2021-11-26T04:47:12Z,2,0
Muhammad Ronny,"Wi wi , mkin lama mkin nyushain rakyat aja lu wi wi ,",2021-11-26T04:12:46Z,2,0
Adi Adi,"Pemerintah hormati MK 😏
 Lha MK sendiri disetir pemerintah, ini namanya jeruk makan jeruk. 😂
 
 Sudah dibilang ini negri lawak sejak rezim ini berkuasa.",2021-11-26T04:10:29Z,1,0
petualang borneo94,Semoga UU ciptaker TDK merugikan kaum buruh🙏,2021-11-26T04:02:33Z,0,3
Andri Eka K,Yg PHK tahun ini Terimanya udah mengacu ciptaker ini..,2021-11-27T13:09:51Z,0,
Andri Eka K,Udah banyak yg dirugikan,2021-11-27T13:08:59Z,0,
Vivedcrash viral,Ya pasti merugikan bro,2021-11-26T07:43:56Z,0,
the Iceice,"Udh ketebak, 2 thn berlaku nanti si merah merubah uu cipta kerja yg pro buruh karena udh mw pemilu dan pilpres🤣🤣🤣.
 
 Pls sadar Putusan MK tidak tegas, sadar sadar sadar buruh dan aliansi yg lain 🤭🤭",2021-11-26T03:36:47Z,9,0
TIK TOK SEXY,dulu outsorching..saiki uu ciptaker....,2021-11-26T03:26:04Z,0,0
mata memandang,Loh kok masih berlaku... Aneh bin ajaib... Yg ngerti hukum bagaimana itu ?. Semangat yg peduli dgn nkri,2021-11-26T03:25:45Z,0,1
Muhammad RA Prasetio,"Inkonsitusional dalam artian ""ombnibus law"" atau perubahan, pengabungan klaster undang-undang di UU Cipta Kerja itu gak ada di tata cara pembuatan undang-undang dari DPR dan di Indonesia gak dikenal undang-undang macam omnibus law ini. Nah, kalau tata caranya gak ada, UU itu melanggar UUD 1945 yang intinya setiap peraturan perundang-undangan yang diterbitkan harus sesuai ketentuan pembentukan peraturan perundang-undangan.
 
 Intinya sih DPR sebagai pembentuk peraturan tata cara pembentukan peraturan perundang-undangan harus merevisi entah UU Cipta Kerja atau UU No. 12 Tahun 2011 tentang Pembentukan Peraturan Perundang-Undangan.
 
 Kenapa masih berlaku? Karena tata cara yang menjadi fokus masalah itu DPR yang bikin, kalau gak ada aturan dari DPR (undang-undang), UUD 1945 dilanggar. Tetapi, kalau ada undang-undangnya, maka UUD 1945 tidak dilanggar.",2021-11-26T10:34:02Z,0,
Duda Kapaksa,Kalau keputusan MK berpihak SI SAID IQBAL Menyanjung nyanjung MK .....tapi jika gugatan ditolak mencaci maki ......,2021-11-26T03:16:29Z,0,1
Nia Kurnia,"Begitulah pendemo,kalah dgn pengemis",2021-11-26T03:23:08Z,0,
Salmon Nona,"ga usah dukung pengusaha lah, biar sawah ada yang garap",2021-11-26T03:08:06Z,0,0
Vivedcrash viral,"UU Cipta Kerja terlalu Lemah, UU Cipta Kerja Harus Lebih Keras dan mengikat Buruh..!!",2021-11-26T03:00:44Z,1,5
Radit Zaki,"@Vivedcrash viral lah.. buruh mah cerdas, segala sesuatunya harus punya data.. Mau naik berapapun harus punya data dan argumen.. Masa ane harus ngajarin ente????...",2021-11-27T12:08:03Z,0,
Vivedcrash viral,"@Radit Zaki memang lembek, harusnya upah burih naik 20% baru kuat",2021-11-27T11:56:46Z,0,
Vivedcrash viral,"@r! Bas ya memang harus keras, terlalu lembek saat ini",2021-11-26T06:10:57Z,0,
Ihsan Sd.,"Jika inkonstitusional, seharusnya batal demi hukum dan kembali pada peraturan-peraturan yang ada sebelumnya",2021-11-26T02:58:10Z,2,5
istimewa,"@hadi prs UUCK msh berlaku..tp tidak untuk diimplementasikan..
 Di poin 3 dinyatakan UUCK tidak mempunyai kekuatan hukum yg mengikat",2021-11-28T16:50:52Z,0,
Radit Zaki,"@hadi prs Baca semua poin, jgn cuma 1 poin,, apalagi cuman dengerin propaganda menteri Airlangga..",2021-11-27T09:29:42Z,0,
Radit Zaki,"@hadi prs Baca lagi amar poin 7 dgn benar.. Menangguhkan tindakan/kebijakan yg bersifat strategis yg berdampak luas, serta dst.. Artinya isi UU ciptaker yg bersifat strategis dan berdampak luas TIDAK BOLEH DIJALANKAN...",2021-11-27T09:28:32Z,0,
Andy Sihombing,@hadi prs Tepat sekali pendapatmu👍,2021-11-26T04:26:13Z,0,
hadi prs,bukan bgitu kak tapi hanya dibutuhkan beberapa revisi dan diberikan waktu maksimal 2 tahun tapi tetap masih berlaku selama revisi dilakukan.,2021-11-26T03:56:41Z,2,
Altafunisa channel,Harusnya jangan berlaku dulu sebelum perbaikan nya fix... Ngeyel banget sih pak kok ttp berlaku,2021-11-26T02:49:41Z,1,0
Hendra setiawan,"Ntah kapan"" diperbaiki...diper baiki pun ujung"" nya buruh juga yg di korban kan",2021-11-26T02:45:10Z,0,0
mpye,Lip service.,2021-11-26T02:29:19Z,1,0
Lulus Sunarso,mahkamah konstitusi hrs dihormati krn mahkamah ini atas nama rakyat ????? ataukah atas nama pengusaha ????????? 🤭🤭🤭🤭,2021-11-26T02:22:20Z,1,2
anggi aditya,"@Robby Pkp intinya harus adil pada kedua belah pihak lah bro, baik itu pengusaha maupun pekerjanya.",2021-11-26T03:08:04Z,0,
Robby Pkp,Pengusaha kan rakyat juga bro? Jadi yang namanya rakyat dari kalangan mana sih?,2021-11-26T02:42:33Z,1,
Mlaku Mangan Mbadog,"pemerintah hormati pengusaha 
 itu yg bnr",2021-11-26T02:14:41Z,6,0
Ainun BANUREA,semangat buruh Indonesia..,2021-11-26T01:53:48Z,1,0
PRAYOGO CHANNEL,Uu cipta kerja apanya malah bikin sengsara HAPUS UU TERSEBUT,2021-11-26T01:41:55Z,1,0
Marthino Andries,"Arogansi kewenangan membuat lembaga pengadilan spt MK, MA, membuat keputusan hanya berdasar hukum thok tanpa mempertimbangkan hati nurani atau stabilitas negara. Mengerikan!",2021-11-26T01:41:04Z,1,0
PRESIDEN KITA,SALAM SEHAT DAN DAMAI BAGI SELURUH RAKYAT INDONESIA..,2021-11-26T01:16:24Z,1,3
arie_londo77,Pada akahir nya ada sebgian perushan ato pt. Merka malah menyalah gunai undang2 sendri.. Bahkan,2022-01-23T14:41:23Z,0,
arie_londo77,Rata2 perusahan merka menyuruh kita para burh.. Menda tangani hitam putih di atas matrai.. Kalo kita bersedia tidak di berikan konpensasi atas habis nya masa kontrak.. Pdahal itu jelas hak perushan menbrikan pda kariawan nya.. Masih bnyak perusahan2 bsar yg nakal.. Dan tidak tertip,2022-01-23T14:41:21Z,0,
Bocil 212,Sejahtera dari mana ???????,2021-12-03T13:06:52Z,0,
kohar arif,"Jk hrs direvisi, mungkin berdasarkan bahasa Indonesia yg baik n benar adlh Undang2 yg hrs direvisi tsb tdk boleh dilaksanakan. Ma'af jk saya salah.",2021-11-26T00:18:13Z,3,2
istimewa,"@Radit Zaki amar putusan poin 3 menyatakan UUCK tidak mempunyai kekuatan hukum mengikat secara bersyarat sepanjang tidak dimaknai tidak dilakukan perbaikan selama 2 thn..
 
 Jadi..UUCK msh berlaku tp tidak dapat diimplementasikan dan tidak mempunyai kekuatan hukum mengikat selama dilakukan perbaikan..andaikan tidak bersyarat,tentu UUCK ini sudah diçabut..",2021-11-28T16:47:16Z,0,
Radit Zaki,"Yg diperbaiki tuh prosedur pembuatan UU nya ga sesuai dgn tata cara pembuatan UU.. Contoh : setelah diketok DPR, isi UU ga boleh diubah² lg, tapi faktanya masih diubah substansi nya. Ada tuh saksinya diperadilan",2021-11-26T12:20:28Z,0,
Akang Wawan,Cuma bisa berdoa semoga yg demo selalu aman dan sukses mencapai tujuan.,2021-11-26T00:18:09Z,1,0
Lingkar Timur,Nurut àja jadi rakyat k3cil...nanti kita terimaaa dampknya.,2021-11-26T00:10:09Z,0,0
imron,"Aneh orang masih di perbaiki kok di pakai juga😄😇sama aja kyk si mk nya lagi di oprasi karna sakit,tapi ttp bekerja,aneh""😇",2021-11-29T10:15:22Z,0,0
Nariyo Hs,"Kalau saya sekarang tidak ambil pusing,walaupun saya buruh dan sangat dirugikan,,,tp saya terus berdoa,,,,mudah mudahan rezim ini cepat berakhir,,",2021-11-29T03:38:59Z,0,0
rudi,Ngeri bah,2021-11-27T12:12:39Z,0,0
AGS AGS,Tutup lobang kali lobang 😀😀😀,2021-11-26T21:04:36Z,0,0
Hamba Alloh Swt,"Yg konyol y buruh. Bisa dibohongi. Sdh senang duluan tdk tahuny dua dijebak.
 
 Inkonstitusional jika 2 th tdk diperbaiki.
 Selama masih dkm lerbaikan MK tdk berikan penjelasan uu mn yg masih berlaku.
 
 Licik kan rezim ini.
 Yg konyol buruhny.
 Bisa Ketipu.🤣",2021-11-26T13:06:37Z,0,0
Kanza Patii,"RAKYAT DARI DULU UDAH NYADAR!!!
 PINTERAN RAKYAT BERARTI DARIPADA MEREKA.
 Lawak lawakk",2021-11-26T12:02:20Z,0,0
k a,Giliran mahasiswa demo di bilang anarkis....😏😏😏😏😏😏,2021-11-26T09:35:21Z,0,0
Social Science Channel,"Cuma di Indonesia, pemerintah bikin UU kemudian dianggap tidak sah oleh lembaga negara lainnya, bikin malu dunia aja. UU maling disahkan dadakan kyk tahu bulat",2021-11-26T08:14:25Z,0,0
Abdul Azis,"Pemerintah harus tanggung jawab atas banyak jatuhnya korban ,anak STM ,buruh . orang 2 yang menentang yang dipenjara.buang2 anggaran saja",2021-11-26T06:13:27Z,1,0
Wan Doyo,AllahuAkbar,2021-11-26T02:12:15Z,0,0
Dudy Satria,Mana itu suaranya Menkominfo..soal ini...mana..mana..mana..ini putusan MK yaa bukan hoax..ingat ini bukan hoax.,2021-11-26T01:03:43Z,0,0
Mukhtar Arif Nasution,Pantasnya kalau UUD cipta kerja udah batal karna hukum harusnya op dan di kembalikan ke UUD yg lama agar tidak diskriminasi terhadap karyawan,2021-11-26T00:04:31Z,0,0
Adi Adi,"Lawakan apa lg yg dibuat pemerintah..?
 Bosan.. Muak..jd satu.
 Negara dibuat amburadul hanya untuk kepentingan dan kepuasan segelintir orang.
 Yg anehnya lg kok banyak yg dukung selain buzzer. 😏",2021-11-25T15:42:20Z,0,0
yuda sunarya,Ah MK buat kegaduhan baru.... hadehhh,2021-11-25T15:31:38Z,0,0
Suwar To,Harusnya MK berani mengeluarkan putusan Inkonstitusional bersyarat dan harus diperbaiki kan harus tau dan ada bukti kekurangannya.,2021-11-25T15:28:03Z,2,0
Rami Din,Pemerintahan amburadul...,2021-11-25T15:23:11Z,0,0
Natural music,Dagelan +62,2021-11-25T15:02:32Z,0,0
ohhh waw,"UU dadakan ketok palu nya tenggah malem 
 
 Ngakak 🤣🤣🤣",2021-11-25T14:59:23Z,0,0
Asty K,Pasal2 yg mana yg harus direvisi?,2021-11-25T14:45:44Z,0,0
Pakentong Bg26,Yessss mantabsssssss,2021-11-25T14:25:16Z,0,0
Andy Harahap,UU Kilat... 🤣🤣,2021-11-25T14:20:09Z,0,0
MATA AIR Chanel,"Hormati hak rakyat buruh khususnya d rakyat RI pada umumnya. Kalo MK hanya menjalankan atas apa yg menjadi bagian konstitusi kedaulatan negara ada ditagan rakyat buka ditangan kekuasaan d segelintir orang atau kelompok.
 Keadilan untuk rakyat bukan utk kekuasaan karena kekuasaan adalah pelaksana d memberikan pelayanan mencapai keadilan bagi seluruh rakyat Indonesia, kalo penguasa paham Pancasila d UUD 45 gak mungkin akan seperti ini mengeyampingkan keadilan.",2021-11-25T14:15:55Z,2,1
vaannn,"Sepertinya ""Dari rakyat oleh rakyat untuk rakyat"" tidak terasa oleh rakyat",2021-11-25T14:51:42Z,1,
Fardan Alfarisi,Wkwkwkwkwk wkwkwkwkwk wkwkwkwkwk 🤣🤣🤣,2021-11-25T14:15:21Z,0,0
tian,"Nah gtu donk, Mendengar para pekerja",2021-11-25T13:54:59Z,1,0
ChalProdaction 97,"Putusan MK Apakah Dihiraukan begitu sajaka?
 Hehhe",2021-12-19T20:03:33Z,0,0
yogi nugroho,Ya Allah lindungilah negeri ini dr pemimpin yg khianat,2021-12-02T13:32:56Z,0,0
Siti Martani,Bapak.... Tolong dibaca putusan MK. Jangan bawahannya yg baca.,2021-12-01T20:41:16Z,0,0
daud waluyo,Kebijakan pemerintah tdk ada yg berpihak kepada kaum buruh,2021-12-01T11:39:35Z,0,1
Kapten Berkelas,"Pemerintah harus adil dong masa harus memihak buruh saja emang di negara ini cuma ada buruh saja.kan ada petani, nelayan dan masih banyak lagi",2021-12-04T05:24:47Z,0,
Muhammad luthfie Zakhi,"Entah lah... Udah ga bisa berkata"" Lagi Sama Pemerintahan , uu cacat aja masih di berlakukan.. Ga ngedengerin putusan MK.. Klo UU bagus, ya masa Rakyat menolak...",2021-11-30T15:51:37Z,0,0
Alex Salapan,"Miris.. Segitu nya membela KONGLOMERAT yg pernah BAYARIN KAMPANYE dia dulu..
 Yg bikin UU OMNIBUSLAW kalo gak salah SURUHAN si ERLANGGA dan LUHUT toh..
 Yg berdiri di kiri-kanan si JOKO kan...",2021-11-30T04:19:28Z,0,0
Radit Zaki,Keliatan sekali pemerintah tidak baca poin 7 amar putusan MK bahwa untuk menangguhkan tindakan/kebijakan yg bersifat strategis dan berdampak luas.. Artinya UU Cipta kerja dan turunannya yg bersifat strategis dan berdampak luas wajib tidak berlaku alias dibatalkan..,2021-11-30T03:54:23Z,5,1
zainul Hamzah,"7. Menyatakan untuk menangguhkan segala tindakan/kebijakan yang bersifat 
 
 strategis dan berdampak luas, serta tidak dibenarkan pula menerbitkan 
 
 peraturan pelaksana baru yang berkaitan dengan Undang-Undang Nomor 11 
 
 Tahun 2020 tentang Cipta Kerja (Lembaran Negara Republik Indonesia 
 
 Tahun 2020 Nomor 245, Tambahan Lembaran Negara Republik Indonesia 
 
 Nomor 6573);",2021-12-03T09:41:24Z,0,
Muhammad said Said,uud hukum engga diubah malah uud buruh diubah sya yakin koropsi akan merajalela,2021-11-30T03:30:33Z,0,0
Husnul Abrar,"Demokrasi di mulut doang. Udah jelas MK katakan di revisi , kok masih di gunakan.",2021-11-30T00:55:46Z,1,0
Alya Dhani,Dagelan,2021-11-30T00:15:22Z,0,0
Street Lawyer,Pemerintah hapalin dulu UUD 45 ya,2021-11-29T18:00:24Z,0,0
Pejuang Kata Kata,"Undang-undang yang cacat kok masih berlaku, kok ngotot kali ya sama OMNIBUS LAW.",2021-11-29T16:00:48Z,0,0
Crypto Hunter,Maksa bner pak harus tetap berlaku sesuai yg awal di ajukan,2021-11-29T15:19:04Z,2,0
PANORAMA KOTA KARAWANG Alumni Texmaco Karawang,Jadi dong blokir Jalan tol nya kawan-kawan buruh,2021-11-29T14:59:17Z,1,0
noob player,gua pndukung r1 krna saat ini dia pmimpin . siapa yg jlekin pmimpin di video ini sm j nodai indonesia ngra klhiranku . kadrun2 sini adu argumen !.!.!,2021-11-29T14:17:06Z,0,1
aziz dexsan mv,"Pantes yg dukung nya nob
 Mending suren aja bro
 Buang2 waktu😋😋😋",2021-12-03T16:47:12Z,0,
Muh Sodikin,"Banyak di luar sana membutuhkan kerjaan,mereka bahkan kerja apa saja yg ptg halal demi bisa memenuhi kebutuhan hdp,,kalian sdh dpt kerja hampir dan bisa dipastikan tiap tahun sllu demo,,,sadarlah saudaraku seharusnya yg kalian demo adlh hati kalian sendiri,agar bisa menunduk dan mensyukuri apa yg sdh ada",2021-11-29T13:44:03Z,0,0
Tonny Ariyanto,Investor dijamin aman oleh pemerintah... Prtanyaan nya adlah apakah investor sudah brhasil mndikte pemerintah kita?,2021-11-29T13:27:35Z,0,2
andi setyanto,@Michael 👈contohnya orang indo yg males,2021-11-29T16:01:02Z,0,
Michael,"gini bre, orang Indonesia itu dikit banget yang jadi investor, ya lu tau sendiri lah rata2 orang Indo asli males dibandingkan Chindo, nah makanya itu investor kebanyakan dari luar kayak china dibandingkan dari dalam, klo pemerintahan ngambil yang dari dalam, ya makin bangkrut lah keuangan pemerintah, karena uang udah di spend, tapi pemasukkan ga ada",2021-11-29T14:41:59Z,0,
Asal channel,"SDA dijual para penghianat bangsa rakyat disuruh jadi budak, ini namanya pemerintah busuk penghianat amanat rakyat makar ini namanya",2021-11-29T13:19:35Z,0,0
Asal channel,Aman tinggal sodorkan rakyat biar digaji murah jadi budak asing kalian yg enak dapat ve atau amplop tebal tiap bulan,2021-11-29T13:17:08Z,0,0
Asx yxia,"Yu...huu¯\_(ツ)_/¯hu..hu huy... 🤭up...
 Beh Jan boh kok wog kie",2021-11-29T13:16:59Z,0,0
Social Science Channel,"Bikin UU kayak bikin skripsi, gitu sidang nggak lulus tp ngotot tetap diwisuda, harusnya pemerintah malu, bikin produk inkonstitusional, jd preseden buruk kedepannya",2021-11-29T12:31:05Z,0,0
kokok53,Paling kasih ijin lahan hutan jadi sawit ke koporasi besar di papua wkwkwk,2021-11-29T11:19:26Z,0,0
Hana novi,Negri dagelan,2021-11-29T11:06:14Z,0,0
antonius stefanus,susah kalo pemikiran masih pengusaha..hanya untung dan rugi.,2021-11-29T10:50:29Z,0,0
Gatot Andawanto,"MK SEJAK DITINGGALKAN MAHFUD MD SEMAKIN GA MUTU DAN ANEH KARENA SETIAP ADA PERMOHONAN JUDICIAL REVIEW DARI ORANG ASAL SUMBAR SELALU DIPENUHI, LAINNYA HAMPIR SELALU DITOLAK",2021-11-29T10:36:24Z,4,0
Azmi Ganteng,Sdh jelas inknstisional,2021-11-29T10:13:03Z,0,0
Logika Sehat,"Aman di pusat pak... tolong di daerah di kondisikan juga, banyak oknum",2021-11-29T09:41:54Z,0,0
Pro NKRI,"KEDAULATAN NEGARA ADA DI TANGAN RAKYAT INDONESIA,,NKRI MILIK RAKYAT INDONESIA,, INI BUKAN NEGARA CHINA DAN KOREA UTARA",2021-11-29T09:36:25Z,2,0
hikmah channel,"Asalnya CILAKA ( cipta lapangan kerja)
 10 juta lapangan kerja yg mau dicipta belum terlaksana, malahan lapangan kerja yg ada jadi tiada.😇. Hadeuuh lalieur euy",2021-11-29T09:28:46Z,0,0
Maldin musa family,Itulah negara kapitalis yg mementingkan pemim modal...kalau perlu BUMN smua di jual cntohnya kualanamu sudah d jual ke india 🙏🙏🙏🙏,2021-11-29T09:25:24Z,0,0
Ari Ari,"Sejahterakan rakyat Indonesia, bukan rakyat negara lain!!! Na’udzubillah!!!",2021-11-29T08:59:30Z,2,1
