Name,Comment,Time,Likes,Reply Count
azhar gunarsih,Fuad Ardian yg mana hoax nya...? Smua media tv sdh menyiarkan...jd sekarang siapa penyebar hoax ...? G mungkin jg tv menyiarkan berita yg blm disaring kebenarannya Dan sekArang km liat diberita bahkan anggota BALEG pun blm menerima draf RUU nya trs emang yg disahkan itu KertAs kosong ya...?,2020-10-12T03:05:57Z,0,
GranWinata,@SUKA SUKA ya maklumi aja bro manusia pola pikirnya masing2. Pepatah mengatakan lebih baik melihat langsung drpd mendengar dri orang lain. Jadi jangan gampang kemakan mentah2 sma berita yg blm tentu kenyataannya apa lg berdasarkan katanya itu paling bahaya banget.,2020-10-11T16:35:03Z,0,
Pendi Wijaya,"Fuad Ristiyanto nice 👍🏼, thank you juga uda rinciin pasal pasalnya , nah semua final keresahannya kan ada di PP kedepannya , sekarang waktu kawal pemerintahan kita buat peraturan lebih mensejahterahkan rakyat , kalau hasilny tidak puas , baru bisa demo dan jngn anarchy",2020-10-11T15:16:53Z,0,
SUKA SUKA,"@GranWinata iya bos, yang saya heranin dari kasus yang pernah terjadi itu malah gampang percaya ama berita yang menyebar di sosmed dari pada yang aslinya, kok gak berubah🤣🤣 jadi kasihan liat kalo demonya sampe bentrok hasil dari isu yang beredar tp belum tentu benar",2020-10-11T14:53:14Z,0,
Kahfi aryadi,"@fika fibey percaya pertama berita itu keluar semua orang percaya 
1 dunia percaya
Ngak kau tengok seluruh dunia lockdown

Tapi setelah sekian lama seperti ada permainan baru sadar kalo corona hanya sebuah bisnis


Sama juga sama kasus ini bodoooohhhh

Karena pemainnya orang yang faham ilmunya

Sama dengan korona yang bermain orang di bidang jual vaksin dan kesehatan 


Setelah masyarakat sadar baru ngk open lg",2020-10-11T14:28:18Z,0,
endang,@Najmah Millenia Tsalis betul..itu bukan hoak..soalnya d mata najwa uu cipta kerja itu udah d bahas..malah ad partai yg menolak uu tsb.,2020-10-11T14:21:12Z,0,
endang,@Pendi Wijaya itu tidak hoak pak..d mata najwa udah d bahas ttg uu tsb..malah ad partai yg menolak..jd sekali lg jgn blng hoak,2020-10-11T14:19:15Z,0,
endang,@Romi Iriyanto betul sekali..seharusnya dr pertama demo...perwakilan dr pemerintah bs bicara secara baik2..dan menjelaskn uu tsb..,2020-10-11T14:16:33Z,0,
fika fibey,"@Kahfi aryadi contoh kecilnya saja, setiap hari d berita bnyk siaran tentang virus corona, apa semua orang percaya tntng berita itu, gk semua kn..  Tpi ko aneh sih lo jdi org, katanya anggota DPR gk bisa d percaya, tpi ngeliat DPR ngomong d acara tv atau youtube lo percaya.. 
Bingung saya anda lebih percaya k siapa. 
Yg pastinya sgala sesuatu harus d cerna dan d pikirkan dulu sblom berbuat. Jgn dikit2 emosi..",2020-10-11T13:36:37Z,0,
fika fibey,"@Kahfi aryadi knpa lo emosi, biasa aja slow, klo semua berita lo percaya brarti otak kau yg dangkal, jgn dikit2 percaya, apa lo termasuk aksi demo anarkis yang kmaren atau hanya cuma penonton di balik layar tv..",2020-10-11T13:28:10Z,0,
Irfan Ahmad. N,"Aku setuju, semestinya dijelasin dulu pada masyarakat yang detail, untuk meminimalisir kesalahpahaman terhadap masyarakat terutama para buruh yang bisa mengakibatkan demo yang berujung kerusuhan. Klo bilang budayakan baca.. aku gak sepenuhnya menyalahkan.. tapi kebanyakan dari mereka akhirnya punya penafsiran sendiri.. bukannya sebelum pengesahan rakyat sudah banyak yang kurang setuju..??",2020-10-11T12:32:09Z,0,
Yosafani Krista,"@Asrul BA gimana cara kirim data dr youtube dong, kalo emang mau baca ada di ILO severance pay ASEAN. Di Indonesia 8 tahun kerja aja dapetnya 9 bulan upah, sedangkan di malaysia 10 tahun kerja aja cuma dpt pesangon 200 hari upah kerja. Mau negara mana lagi? Singapore? Mereka malah gaada keterangan pesangon di UU ketenagakerjaannya. Mau negara apa lagi? Thailand? 20 tahun kerja cuma dapet pesangon 400 hari upah kerja.",2020-10-11T12:21:19Z,0,
Yosafani Krista,"@Asrul BA keluarga gue banyak yg pengusahan, termasuk nyokap gue. Dan gue liat sendiri gimana susahnya mereka mau gaji pegawai krn kondisi skrg. You gotta look on that side as well.",2020-10-11T12:03:43Z,0,
Asrul BA,@Yosafani Kristabisa sya minta datanya? kondisi skrg bisa brubah tpi uu ttap bgtu..sblumnya maaf klo kita beda pendpat,2020-10-11T12:01:10Z,0,
Yosafani Krista,"@Asrul BA 'kutu buku yg hanya mementingkan diri sendiri', are you sure about that? Bukannya malah kebalikan? Just saying.",2020-10-11T11:59:49Z,0,
Yosafani Krista,"@Asrul BA gaji telat ga dikasih sanksi itu bukannya emg dr dulu terutama swasta? Mungkin ada yg engga, cuma sepengalaman gue kerja kadang suka gitu, krn omset kurang untuk bayar pegawai.",2020-10-11T11:58:32Z,0,
Yosafani Krista,"@Asrul BA 900+ halaman emg pasti ada yg jatuhnya merugikan. Tapi liat juga kondisi skrg. Semua itu liat dr 2 sisi, jgn hanya 1. Pesangon kita itu paling tinggi dibanding negara2 tetangga.",2020-10-11T11:56:17Z,0,
Asrul BA,@Heri Vivo brarti kmu juga tlol krn kmu juga rakyat kwkw,2020-10-11T11:30:26Z,0,
Asrul BA,"@Yosafani Krista mslah pesangon mmng tdk di hilangakn tpi di trunkan dri mnimal 32 mnjadi maksimal 25
Ingat mksimal jdi artinya bisa sj hnya 5 beda dngn sblumnya mnimal 32 jdi g bisa kurang
Dan 1 lagi pasal 95 ketenagakerjaan 'perusahaan yg trlmbat mmbyar upa tdk di beri sangsi lgi..
Kata soekarno ""saya lebih suka org perokok dan peminum kopi smbil brcrita politik indonesia dri pda kutu buku yg hnya memintingkan dirinya sendiri",2020-10-11T11:30:05Z,0,
Asrul BA,"@Yosafani Krista yaudah klo ga trun g usah sok pling benar..krn yg trun juga sdh baca 
Yg trsebar di fb mmng ada yg hoax tpi tdk di pungkiri ada juga yg mrugikan pkerja",2020-10-11T11:23:16Z,0,
Ana Novita Sari,Itu permainan politik gan biar Indonesianya bercerai berai hehehehe,2020-10-11T10:27:46Z,0,
GranWinata,"@SUKA SUKA karena sukanya sama yg model instant, gampang gtu lho bro. Bukan pikiran dan hati nuraninya yg dipakai tp malah dengkul dan ototnya yg dipakai",2020-10-11T10:21:06Z,0,
GranWinata,@Ryan Ibrahim wkwkwk bener banget bro.,2020-10-11T10:16:42Z,0,
GranWinata,@Hern haha bukannya gak tau bro tp sengaja tutup mata tutup telinga,2020-10-11T10:15:26Z,0,
GranWinata,@idrus dani karena orang2  di indonesia ini pemikirane kurang. Jadi gampang banget di adu domba,2020-10-11T10:13:35Z,0,
GranWinata,@Maryatul Kibtiyah setuju,2020-10-11T10:08:20Z,0,
Heru Rohimat,@Rina Wati ya baca dulu lah main demo aja ganggu orang yg cari duit,2020-10-11T09:44:00Z,0,
Heru Rohimat,Pedemo nya gak baca.bikin gaduh aja,2020-10-11T09:43:05Z,0,
Yosafani Krista,"Yehh itu mah krn kemakan hoax. Gue aja mahasiswi gak ikutan demo, karena gue ga main telen informasi aja hehe.",2020-10-11T09:30:07Z,0,
Gran Topo,@azhar gunarsih anjirr bebek😂,2020-10-11T09:13:29Z,0,
Zuwan Veron,Namanya cari gadoh,2020-10-11T08:39:10Z,0,
Asrul BA,@Sipamungkas Sipa gmn mo baca drafnya sj tdk ada,2020-10-11T08:37:52Z,0,
HATTORI HANZO,"Gpp malah lebih bagus ada demo,, dari demo itu kita juga sudah di sadarkan bahwa corona itu gak ada kalau melihat mahasiswa/i yang demo berdempetan dan berdesakkan, mana bukti nya sampai sekarang  gak ada berita mahasiswa2 mati mendadak karena corona,, urusan fasilitas yang hancur, itu salah anggota legislatif yang gak mau keluar nemuin para pendemo untuk menjelaskan UU cipta kerja tersebut dan malah ngumpet lalu aparat yang di jadiin tameng 😂 Ya jadi bentrok lah,,,",2020-10-11T08:19:39Z,0,
Taslim Channel,Planga plongo,2020-10-11T08:08:38Z,0,
aristo karlo,@cah angon betuuul skali tmn,2020-10-11T07:49:06Z,0,
Fuad Ristiyanto,"@Pendi Wijaya iya itu emang bener sebagian ada yg bakal diatur dalam peraturan pemerintah, seperti peraturan cuti bersama dan libur karyawan itu udah dikonfirmasi bakal diatur dalam PP. kalau ada isu pekerja gak dapet cuti lagi itu gak tepat. gak dapet pesangon juga gak tepat, tapi jumlah maksimalnya memang turun.
tapi kalau penghapusan pasal 161 sampai pasal 172 dan 184 lalu digantikan 154a itu kontroversial, di 154a ayat 3 memang ada ketentuan lanjutan diatur di PP, tapi pasal 154a itu sudah merinci sebab2 PHK karyawan, ya entah ada atau tidak nantinya PP nya.
pasal pasal model ini yg bikin para buruh dan pekerja merasa perlindungannya di UU Ketenagakerjaan 2013 dicabut.",2020-10-11T07:38:51Z,0,
LEAVUS TOFAN,Anda tau lah dari hasil demo kmaren bisa menilai siapa yg gampang banget terhasut berita yg di palsukan ( hoak ),2020-10-11T07:11:00Z,0,
aristo karlo,@siti habibah ini baru komentar cerdas mba..,2020-10-11T07:02:10Z,0,
azhar gunarsih,Fuad Ardian salahnya dimana...? Seharusnya pemerintah cepat tanggap Klo memang ada hoax yg bs menimbulkan polemik yg cpt kasih klarifikasi biar g terjadi demo...,2020-10-11T07:00:54Z,0,
aristo karlo,Makanya baca UUnya dulu baru demo..jngn hanya termakan hoax.,2020-10-11T07:00:22Z,0,
Pendi Wijaya,@Mimhy Chanel ud gw subs noh akun palsu lu buzzer wkowkwokwo,2020-10-11T06:49:26Z,0,
Pendi Wijaya,"@Mimhy Chanel weitss , panas dnk suka saya beginian, , gaji ? buzzer systemnya ga gaji , hahaha , ,, uda comment gw pakai akun bodong wkowkow , lemah ! jangan jangan anda yang buzzer! dasar kaum penyakit sosial , hanya komen dari akun fake, jngan jngan anda korban bully! jadi melampiaskan keresahan anda pakai akun palsu bilng buzzer buzzer ,, ya ga ? haha",2020-10-11T06:46:46Z,0,
HYBS 1520,@Huda Damar menurut ku yang di tiktok kebanyakan hoax itu menurutku ya,2020-10-11T06:41:32Z,0,
Huda Damar,"salahkan si penyebar Hoax.. bikin aja uu buat penyebar hoax.
apalagi ini Hoax nya parah sama bikin demo, rusuh",2020-10-11T06:38:36Z,0,
HYBS 1520,@Mimhy Chanel kalau soal itu saya gak tau tapi gw hanya mau bilang kalian harus teliti dalam membedakan hoax atau bukan😊,2020-10-11T06:38:05Z,0,
Mimhy Chanel,@HYBS 1520 udah basi..sdkt2 hoax...terus yang katanya mau produksi massal mobil SMK..i2 hoax atau bkn?..,2020-10-11T06:32:18Z,0,
HYBS 1520,Itu karena ada yang kemakan hoax sih menurutku,2020-10-11T06:28:37Z,0,
Mimhy Chanel,@Pendi Wijaya hahahaha...buzzernya kepanasan..udah dapt gaji blum dri majikanmu...Jilat terus..,2020-10-11T06:28:37Z,0,
ard,@azhar gunarsih siapa suruh percaya sama hoax,2020-10-11T06:28:25Z,0,
Pendi Wijaya,"@Mimhy Chanel wkwokwo, kalau lu lebih baik dari pemerintah , coba berikan argumen lu , jngan cuma bisa sok sok kasian ama buzzer , hahaha, biasanya sih kalau orang pemikirannya lemah , dia akan menuduh dan menghasut. untuk menang argumentasi",2020-10-11T06:21:57Z,0,
Mimhy Chanel,Zzzttttt......jangan ribut.. banyaka buzzer sedang berkeliaran..menjilat ludah pemerintah demi mendapatkan sesuap nasib..miris amat hidup loe ZERRRR..,2020-10-11T05:55:59Z,0,
SARTIKA SARTIKA,Salahnya kenapa kalau cuma liat judul malah demo. Ga berusaha pahamin. RUU itu buatnya aja lama berdasarkan pertimbangan yang banyak. Dan ini cuma dibaca judul doang? Tolong cerdas sedikit,2020-10-11T05:44:55Z,0,
SUKA SUKA,masyarakat terlalu gampang termakan berita hoax bos dan kurang jernih dalm mengambil kesimpulan dari berita yang beredar,2020-10-11T05:10:35Z,0,
Pendi Wijaya,"@Fuad Ristiyanto thank you bang Fuad Ristiyanto , komen lu bagus bgt sampe gw juga mikir ada benernya , tapi menurut gw , maap kalau salah , semua pasal yang mas bilang itu detailnya akan di bahas 3 bulan kurang lebih dari pengesahaan , itu akan di bahas DI PP (peraturan pemerintah) dan Perpres ) itu aja menurut saya , bagus dnk kita ga perlu kawal dpr lagi , kita kawal pemerinta pusat ke depannya .
thank you , kalau salah di benarkan agar pembaca komen komen kita mengerti !",2020-10-11T04:13:56Z,1,
Eryan channel,@fika fibey org pinter kayak nazwa sihab juga kemakan hoax dong wkwk,2020-10-11T01:32:35Z,0,
Supri Yadi,makanya rajin baca bro...jadi jgn cuma dengerin aja...jd nelen hoax kan,2020-10-10T21:58:49Z,0,
Ronggo A.H,@Junita Rahayu ini juga blom tau kyk gimne salah siapa ga di beberin,2020-10-10T21:44:53Z,0,
Irwan Syah,"@Romi Iriyanto  kalau cepat x dijelasin gk ada kerusakan, jadi gak ada anggran untuk membuat kembali, maka dari keluarnya anggaran  untuk membuat fasilitas2 umum yg di rusak, anggaran tersebut bisa menghasilkan uang bagi yg pengangguran dan para pemegang proyek dan yg mengeluarkan anggaran tersebut, 
Semoga pada paham...",2020-10-10T18:49:13Z,1,
Ryan Ibrahim,"hoaxnya sdh di siapkan terlebih dahulu ,",2020-10-10T18:07:54Z,1,
Hern,Bukannya UU cipta kerja ini udah dirumuskan dari dulu2? Ga mungkin juga kalo serikat buruhnya ga tau.,2020-10-10T17:34:19Z,0,
Adrian Irawan,"@Sipamungkas Sipa emang drafnya asli ada.. 
Baru demo baru klarifikadi",2020-10-10T17:28:46Z,0,
Melania Rince Wawo,"Karna suka kemakan hoax,,jadi baca judulnya sja tanpa mengetahui isinya langsung mi berkoar2",2020-10-10T17:04:12Z,0,
Fuad Ristiyanto,"@Pendi Wijaya yang menyalahkan ruu cipta kerja dan yg yang membela ruu cipta kerja juga gw yakin sama2 belum baca.
ruu cipta kerja memang ada yg produktif, pasal memperingkas birokrasi ya oke itu bagus.
tapi ada yg kontroversial juga. kontroversial bab ketenagakerjaan contohnya, penghapusan pasal 164 tentang jumlah pesangon karena efisiensi perusahaan, dan penambahan pasal 149a, penghapusan pasal 59 tentang PWKT maksimal 3th. perubahan pasal 156 ayat 2.
itu kan yang para buruh perjuangin,  terjadi gejolak politik ya ada andil dpr pemerintah juga kenapa abai thd tuntutan pasal itu.",2020-10-10T17:03:09Z,0,
HISTORY 86,"Yg jelas kan udah keduluan hoax,",2020-10-10T16:45:44Z,0,
desi septiani,@idrus dani provokator yg mana???,2020-10-10T16:42:24Z,0,
idrus dani,"Knapa ada demo bro, bukankah ada tempat pengaduan jika tidak puas atau keberatan, knapa tidak menyalahkan propokator, peristiwa ini karena ada propokatornya broo.",2020-10-10T16:31:18Z,0,
DasiSD1945,"pendemo salah kok bersyukur, d mna otak lu tong, kalau ada undang2 yg membebankan masyarakat yg sudah di sah kan di demo it baru betul, ini baru baca sampul udah demo,,,,",2020-10-10T16:26:03Z,0,
Najmah Millenia Tsalis,"@BOING custom paint maaf bang sebelumnya, kalau menurut saya berita di tv itu sblmnya oleh pihak tv sdh disaring ttng benar atau tidaknya berita itu.Jadi Insyaallah berita yang telah disiarkan di tv itu sdh benar. 
Beda dengan  di medsos kita bebas untuk mengakses apapun.Dengan  bebas mengakses apapun di medsos sehingga terjadilah banyaknya berita berita hoaks.



Maaf sblmnya :)",2020-10-10T16:24:02Z,0,
ridhofadli kuliah,"Yg jelas ada sesuatu,makanya baru klarifikasi.. bersyukur msh byk yg mau demo",2020-10-10T16:21:41Z,0,
Pendi Wijaya,"Romi Iriyanto Lo nya aja Kaga baca ! Dan cari tau ! Pak ROMI ! Gemuy gw liat bangsa bangsa gini ! Uda demo salah ! Masih ajaaaa salahin pemerintah blng telat ksi taunya ! Yang salah yah pendemo kena hoax pak ROMI , ane gemes bat baca komen ginian",2020-10-10T16:18:21Z,2,
Romi Iriyanto,"@Sipamungkas Sipa jgn terlalu salahkan mahasiswa atuh,skrng mikir pas demo pertama diem aja ga ada tanggapan ,demo kedua masih tidak ada tanggapan/kejelasan,giliran demo ke 3 yg lebih besar dan lebih anarkis baru muncul menjelaskan omnibuslaw,hadeh hadeh jadi sebenernya semuanya salah,kenapa ga demo awal dijelaskan dan diumumkan kebenarannya",2020-10-10T16:14:27Z,0,
DasiSD1945,"yg namanya undang2, klw sudah selesai atau sudah jadi baru bisa di publis,,,",2020-10-10T16:14:10Z,0,
Romi Iriyanto,"Setuju,kemarin kemarin kemana,giliran udah demo besar besaran fasilitas umum bnyak yg rusak eh baru diumumkan kalau hoak hadeh ,kaya permainan masyarakat mikirnya",2020-10-10T16:12:24Z,0,
Pendi Wijaya,"Capek sama human sperti ini dah 😂, BUDIDAYAKAN MEMBACA DAN MENCARI INFO DAHULU SEBELUM MEMBUAT KEONARAN ! Ini namanya membabi buta , dari awalkan ud di suguhin uunya gito , gemes saya ! Lama lama gw jadi rigen nih",2020-10-10T16:11:41Z,1,
Avenzoar Venzo,"Di kasih penjelasan salah, gak di jelaskan salah.
Salah semua ya😒",2020-10-10T16:11:28Z,2,
Eryan channel,@fika fibey bisa saja pernyataan ini di buat karna banyak yg mendemo kalo ga ada yg demo mungkin saja undang2 yg disebutkan hoax itu terjadi kan negri ini banyak drama 😁,2020-10-10T16:09:07Z,3,
Maryatul Kibtiyah,"Bukan salah pemerintah karna telat menjelaskan yg sebenrnya stlah demo rusuh, tp karna org indonesia cpt kemakan hoax dr media, sblmnya DPR jg udh mengadakan rapat dan mengundang asosiasi buruh indonesia, undang undang kan ada pasal dan ayatnya, memut pertimbangan2 juga,hanya saja pemerintah belum menjabarkan point2 undang undangnya,  gak asal2n DPR membuat RUU itu, sayangnya point2 yg meleset itu sudah terlanjur tersebar di berbagai media sehingga memudahkan orang2 indonesia kemakan hoax, beginilah payahnya  media sosial di indonesia",2020-10-10T16:07:51Z,2,
Najmah Millenia Tsalis,"mungkin semua  sdh mencari referensi  di internet ttng UU Cipta kerja dimana mana termasuk saya juga .  Namun di semua referensi yang keluar adalah  RUU yang itu... 

Intinya jadi kita semua sdh termakan oleh hoaks:)",2020-10-10T15:57:58Z,2,
Widhianto Japung,"Sok pinter pada demo
Kompor meleduk..
Kagak tau isi UU ..dihasut pada ngikut ..",2020-10-10T15:56:45Z,1,
Dhon Khodon sr,@fika fibey mana Kambing Mending di sate kambing nya😅 biar kebagian yg ada di komen smua,2020-10-10T15:51:57Z,0,
Rizky,@Dhon Khodon sr yang lu baca apa jamblang? Bener apa salah..,2020-10-10T15:51:08Z,0,
fika fibey,@Dhon Khodon sr d kira kambing semua😁😁😂😂,2020-10-10T15:51:01Z,0,
Dhon Khodon sr,@mukhlis chanel jangan Salahkan Mahasiswa apa lagi anak STM,2020-10-10T15:50:43Z,0,
My Name Sofi,Mending kamu buat UU buat tukang korupsi..hukuman mati gitu...,2020-10-10T10:02:58Z,0,0
Oyex Cherbonesse,Kemaren melarikan diri kemana mas bro ???,2020-10-10T10:02:56Z,0,0
ali jufri,"Korupsi Rp 100 hukuman seumur hidup
Korupsi Rp 1000 hukuman mati ..gitu lho bro..jangan rakyatnya aja dicekik",2020-10-10T10:02:49Z,0,0
multimedia hosana,Sudah kuduga HOAX pengadu domba bangsa ini 🤣🤣,2020-10-10T10:02:45Z,0,0
ferguso 673,Bener jare ku toh? Saiki Nyesel toh?,2020-10-10T10:02:23Z,0,0
David Wm,UU Cipta Kerja sangat bermanfaat untuk warga NKRI,2020-10-10T10:01:56Z,0,0
Mariya 12,"Itu para buruh ,, Yanng cuma mikir isi perut sesat dengeri buka mata kalian buka kuping kalian jangan cuma pingin masuk berita tv atau YouTube grudak gruduk kaya sapi saja mikirrrrf otak di pakei mikirrrrf jangan cuma mikir nasbung 😀😀😀😀😀😂😂😂😂👍👍🙏👍👍",2020-10-10T10:01:39Z,1,0
SAS,Tenaga kerja asing terbatas expert dan specialist masih bisa ditolelir karena tenaga kerja lokal harus diserap sebanyak banyaknya bila investor mau menanamkan modal di  negri ini apalagi yang dproduksi bahan baku utama dari dalam negri..bukannya investor jadi istimewa karena bawa modal dan dikte republik ini.,2020-10-10T10:00:35Z,105,14
Subur Ginting,"@Miftahul Jannah cobak anda terserah anda yg kerja
 Kakek menejer
 Sekertaris nenek
 Bapak jdi derektur
 Ibu jdi sekertaris derektur 
 Terserah anda 
 Saya yg kulinya gpp
 Org itu perusahaan anda untung ruginya atau org yg akat jadi derektur atau menejer klok gc becus paling perusahaan bangkrut",2020-10-12T07:21:37Z,0,
Miftahul Jannah,"@Ahmad Ropi Sesuai komen pertama, sbelum UU omnibus law di sahkan aja investor udah pada bnyk berkuasa. TKA di permudah masuk. Aplgi stelah di sahkan. Makin Instimewa lah.",2020-10-11T15:53:45Z,0,
Miftahul Jannah,@Ahmad Ropi gaji murah gimana. Kerja nyapu aja gajinya 2 kali lipat dari TKI.,2020-10-11T15:51:58Z,0,
Ahmad Ropi,@Miftahul Jannah ya pemegang saham org luar ya wajar lah coy. Para pemodal asing mempekerjakan tka juga ada alasannya. Yakni salah satunya mereka mau digaji lebih murah. Ga usah iri lah sm perbandingan TKI DAN TKA.  Kalau ente ga punya skill dan berilmu ya terimalah kenyataan kalau ente jadi babu. Allah juga ga akan merubah nasib seseorang klo dalam diri seseorang ga mau ada perubahan.  Sekolah yg bner!,2020-10-11T13:50:04Z,1,
Miftahul Jannah,"@Kun Wahyudi Asal anda tau, ada pilih ksih antara TKI sm pkerja indo. Sy bicarany sesuai fakta. Knpa pilih kasih! Krna di Prusahaan itu pmegang saham trbesar dri Luar",2020-10-11T12:59:27Z,0,
Kun Wahyudi,@Miftahul Jannah kalau d luar negeri kalau ada orang indo semena2 biasa gimana?. Pakai d tanya....ada namanya pertukaran tenaga kerja. Kita kirim 1000 asing kirim 300 itu biasa. Dan anda permasalahin 300 . Kalau luar permasalahin 1000 nya gmn. Orang luar welcome loh ya.. sama kita. ..kalau anda tak suka orang asing. Tuntut juga tki atau orang indo balik ke indo semua. Anda berani?,2020-10-11T12:21:22Z,0,
Miftahul Jannah,"@Subur Ginting Iyaa sih emang, karna inevestor terbesar di situ dri luar, jdi dia bebas masukin warganya",2020-10-11T12:04:01Z,0,
Miftahul Jannah,@Kun Wahyudi Trus Klo TKA di indo jga semena mena gimana?,2020-10-11T12:03:19Z,0,
Subur Ginting,"@Miftahul Jannah mukin puyak bapaknya bro
 Atau saudara nya wajar gc",2020-10-11T11:32:09Z,0,
Alip Agustina,Betul,2020-10-11T10:52:11Z,0,
Kun Wahyudi,Jd kita boleh kirim tki ke luar kenapa gak boleh sebalik nya. Bayangkan aja kalau tki kitabd luar di anggap sampah.,2020-10-11T10:33:02Z,1,
Miftahul Jannah,Terus kak kalo TKA yg sama skali nggak ada skill tpi ttap aja dpat kerja di perusahaan indo itu gimana?,2020-10-11T09:13:50Z,1,
M.JAELANI YUSUF,"Tenaga ahli baru make asing, soalnye lokal belum banyak yang bisa",2020-10-11T09:10:56Z,2,
Hern,Emng udah kan? Masak ada perusahaan asing di indo yg mayoritas buruhnya orang asing.,2020-10-11T06:07:16Z,1,
Inspiring Wanita Mahardika,"Lebih enak dgrin bang Hotman Paris, jelas... Dan dia faham bget mksud UU yg dibuat , cusss buka ig ny BG Hotman guys!!!",2020-10-10T09:59:24Z,1,0
SLAMET TRANS,"Koruptor, dan birokeasi yang dibemerin, bukan kpk dilemahkan dan buruh disengsarakan",2020-10-10T09:59:16Z,0,0
Bella Xiomi,Bacod bgt nih Joko samblengg ajg,2020-10-10T09:58:49Z,0,0
Romi Afrial,"Hmmm,..hehehe.",2020-10-10T09:58:30Z,0,0
nurdin hidayatullah,"Untuk menanggapi UU Cipta Kerja, kepada pemerintah kami masyarakat mohon agar dapat di kaji ulang, dalam isi dalam peraturan UU Cipta Kerja, apakah lebih mementingkan masyarakat atau mementingkan pihak pebisnis di negeri ini dan untuk menangani korupsi di negeri ini kami masyarakat meninta agar lebih di perketat lagi, bukan untuk menekan pendapatan seorang korupsi dengan ada PNBP saja tapi harus ada penindakan terhadap pihak² yang Melakukan Korupsi, perkuat kekuatan KPK negeri ini agar dapat lebih mudah untuk menangani Korupsi terutama di dalam pemerintahan di negeri ini agar dapat terjadi kemakmuran di masyarakat.",2020-10-10T09:58:18Z,0,0
Cia Cia,"Demo sekarang makin gaje, kena hoax dikit lsg panas demo, ngerusak sana sini..
Padahal belom tau pasti n ngertii apa yg lagi di demoin baru denger dari KATANYA..
Kalo buruh okelah ya mudah kesulut kalo udah berbau kenyamanan mereka, bener ga bener hajar, ga pake mikir ( namanya juga buruh yakan, kalo bisa mikir, ga jadi buruh tuh skrg - ini bukan merendahkan, tapi memaklumi gaes )
Nah yg mahasiswa2 ini, sampe demo ternyata kemakan hoax, tandanya belom dipelajarin juga donk UU nya, masa demo dari KATANYA juga? Apalagi lg pandemi gini...Tolong be more SMART gaes in the future... jadi gaje ini, yg mana demo karena udah ngerti apa yg didemoin atau cuman ikut2an, atau cuman jd bahan instastory..

Tuh demoin ke pemerintah kasus2 mangkrak, kasus2 korupsi yg ilang diterpa pengalihan isu akhirnya ga diselidiki lagi..
Kalo sampe kelar kasusnya, harta koruptornya disita, bisa buat peningkatan kesejahteraan rakyat kecil n bangsa indonesia
Jadi koruptor makin takut buat korupsi karena ada generasi mahasiswa yang selalu menjaga proses keadilan berjalan semestinya
And jadi menanamkan bibit bagus buat di mahasiswa untuk jd anti korupsi dan menciptakan generasi generasi yg makin smart, bersih n cinta bangsa",2020-10-10T09:58:07Z,0,0
Heru Wibisono,Aku cinta buatan Indonesia.inilah yg membuat buat UKM semangkin tumbuh baik.,2020-10-10T09:57:25Z,40,4
Aldi Ansah,@Mazrui Rabbani ?,2020-10-11T09:54:15Z,0,
Han Gan,@Mazrui Rabbani emang tau apa kenapa tambah ancur? Coba sebutkan alasan anda berbicara bahwa tambah ancur!,2020-10-11T08:50:23Z,0,
putriSakira,"@Mazrui Rabbani tau apa bro??orang""kayak anda yg mudah terprovokasi berita hoax",2020-10-11T08:25:32Z,3,
Mak Ruf,Aduh aduhhh .,2020-10-10T09:57:25Z,0,0
ad em,"Yang belum selesai baca UU nya, jangan pada ngehina. Aku sendiri juga belum slesai ini bacanya. Ribet dan banyak.. :v",2020-10-10T09:57:22Z,0,0
Raden,Kita mana paham pak apaan itu UJI MATERI KE MK ?ampun dah .. rakyat kecil suruh bgtuan .. 😣,2020-10-10T09:56:35Z,0,0
Naila Muna,Perintah sdh tidak mau mendengar aspirasi madyaralat ya udah nga usah di  indangkan buatkanaja perpu,2020-10-10T09:56:33Z,1,0
gusti sendi,"Intinya yg suka demo demo kurang luas berbikir gk pernah tau dunia luar, maaf ayo kl   sebagai warga Indonesia ingin maju jgn dikit 2 demo",2020-10-10T09:54:33Z,4,0
Sutinih Rowlands,Lihat aja yang di ucapkan sekarang sesuai tidak pelaksanaannya nanti ...,2020-10-10T09:54:28Z,0,0
Lakatakatakata Ilabillah,ibarat kata bapaknya membelikan wanita lain sebuah mobil dengan terlebih dahulu membelikan anaknya sepeda ontel anaknya.. yang marah2 ya jelas istri sahnya.. wkwkw pembodohan,2020-10-10T09:53:47Z,0,0
AkaKecil,". Andai kan klarifikasi ini terjadi pas demo pak , mungkin semua tidak akan separah ini 
. Jika ittu benar",2020-10-10T09:53:37Z,24,5
MoreAxe,"@veyoveyo lah~ gimana mo tau kebenarannya kalo gk dijelasin?
Seharusnya smuanya harus di jelasin sebelum di ketok palunya~!",2020-10-10T23:31:01Z,0,
veyoveyo,"Masalah ny itu, mudah banget terprovokasi tanpa tahu kebenarannya",2020-10-10T23:10:27Z,0,
Andri Tasik,Yg demo kbnyakan makan HOAX  di makan mentah mentah....,2020-10-10T21:29:39Z,0,
Rusli Belitung,Karna waktu itu belum dikonsep?,2020-10-10T14:33:52Z,1,
Louishell,"Iya sampe² menewaskan 2 korban jiwa,sedih gw cuk:'(",2020-10-10T13:35:45Z,1,
